"Sp","Betacov","R.Alb","Rank","PropRank","InSample"
"Moschus fuscus",0,0.475929456625357,1997,0.475929456625357,0
"Praomys mutoni",0,0.475929456625357,1997,0.475929456625357,0
"55",0,NA,338,0.476056338028169,0
"Galerella sanguinea",0,NA,338.25,0.476408450704225,1
"Desmana moschata",0,0.476882745471878,2001,0.476882745471878,0
"Hybomys basilii",0,0.476882745471878,2001,0.476882745471878,0
"Praomys obscurus",0,0.476882745471878,2001,0.476882745471878,0
"Presbytis siamensis",0,0.476882745471878,2001,0.476882745471878,0
"Cardioderma cor",0,0.166348903717827,532,0.477045878704064,1
"145",0,NA,339,0.477464788732394,0
"12",0,NA,202,0.477541371158392,0
"Cephalophus ogilbyi",0,0.477716873212583,2004.5,0.477716873212583,0
"Hystrix indica",0,0.477716873212583,2004.5,0.477716873212583,0
"Otomys tropicalis",0,0.313512869399428,703.5,0.477743726419528,1
"Cynictis penicillata",0,0.48963298379409,908.333333333333,0.477999726992396,1
"Dendromus nyikae",0,0.478431839847474,2007.5,0.478431839847474,0
"Lepus nigricollis",0,0.478431839847474,2007.5,0.478431839847474,0
"Spalax nehringi",0,0.478431839847474,2007.5,0.478431839847474,0
"Trichys fasciculata",0,0.478431839847474,2007.5,0.478431839847474,0
"260",0,NA,340,0.47887323943662,0
"Hadromys humei",0,0.479385128693994,2011.5,0.479385128693994,0
"Kobus vardonii",0,0.479385128693994,2011.5,0.479385128693994,0
"Leporillus conditor",0,0.479385128693994,2011.5,0.479385128693994,0
"Phodopus sungorus",0,0.479385128693994,2011.5,0.479385128693994,0
"Bos grunniens",0,NA,340.5,0.479577464788732,1
"Ovis canadensis",0,0.618446139180172,1059.33333333333,0.479857633247851,1
"176",0,NA,203,0.479905437352246,0
"Artibeus obscurus",1,0.19327931363203,565.333333333333,0.479919395623822,1
"623",0,NA,341,0.480281690140845,0
"Acomys subspinosus",0,0.48045757864633,2016,0.48045757864633,0
"Atelerix frontalis",0,0.48045757864633,2016,0.48045757864633,0
"Crocidura paradoxura",0,0.48045757864633,2016,0.48045757864633,0
"Lophuromys medicaudatus",0,0.48045757864633,2016,0.48045757864633,0
"Sorex roboratus",0,0.48045757864633,2016,0.48045757864633,0
"Nasalis larvatus",0,0.481291706387035,2019.5,0.481291706387035,0
"Tolypeutes matacus",0,0.860819828408008,1342.16666666667,0.481540881769805,1
"513",0,NA,342,0.48169014084507,0
"Microtus pennsylvanicus",0,0.55838894184938,991,0.481904295170451,1
"Apodemus speciosus",0,0.355338417540515,755.166666666667,0.48206116265435,1
"Acomys airensis",0,0.482125834127741,2023,0.482125834127741,0
"Leopardus colocolo",0,0.482125834127741,2023,0.482125834127741,0
"Sorex samniticus",0,0.482125834127741,2023,0.482125834127741,0
"Suncus malayanus",0,0.482125834127741,2023,0.482125834127741,0
"Mastacomys fuscus",0,0.482125834127741,2023,0.482125834127741,0
"32",0,NA,204,0.482269503546099,0
"Oryx leucoryx",0,0.689704480457579,1144,0.482483653110273,1
"Phoca vitulina",0,0.723665395614871,1183.83333333333,0.483005836096976,1
"501",0,NA,343,0.483098591549296,0
"Rattus losea",1,0.22998093422307,610.333333333333,0.483233081360742,1
"Atherurus africanus",0,0.483317445185891,2028,0.483317445185891,0
"Leopardus wiedii",0,0.483317445185891,2028,0.483317445185891,0
"Nanger soemmerringii",0,0.483317445185891,2028,0.483317445185891,0
"Nasua nasua",0,0.483317445185891,2028,0.483317445185891,0
"Sylvisorex johnstoni",0,0.483317445185891,2028,0.483317445185891,0
"Macropus robustus",0,NA,343.75,0.484154929577465,1
"21",0,NA,344,0.484507042253521,0
"Trachypithecus cristatus",0,0.442445185891325,858.166666666667,0.484570930508376,1
"Heliosciurus gambianus",0,0.484628217349857,2033.5,0.484628217349857,0
"Petinomys genibarbis",0,0.484628217349857,2033.5,0.484628217349857,0
"Pseudomys pilligaensis",0,0.484628217349857,2033.5,0.484628217349857,0
"Rheithrosciurus macrotis",0,0.484628217349857,2033.5,0.484628217349857,0
"394",0,NA,205,0.484633569739953,0
"Hipposideros galeritus",1,0.0550524308865586,408.333333333333,0.485017476962186,1
"Zyzomys pedunculatus",0,0.485581506196378,2037.5,0.485581506196378,0
"391",0,NA,345,0.485915492957746,0
"Conepatus semistriatus",0,0.486296472831268,2040.5,0.486296472831268,0
"Crocidura crossei",0,0.486296472831268,2040.5,0.486296472831268,0
"Rusa marianna",0,0.486296472831268,2040.5,0.486296472831268,0
"Sus celebensis",0,0.486296472831268,2040.5,0.486296472831268,0
"Reithrodontomys megalotis",0,0.551835081029552,986.666666666667,0.486527186634264,1
"Papio cynocephalus",0,0.54706863679695,981.166666666667,0.486581564378326,1
"71",0,NA,206,0.486997635933806,0
"Ellobius lutescens",0,0.487130600571973,2044,0.487130600571973,0
"Rhinopithecus roxellana",0,0.487130600571973,2044,0.487130600571973,0
"Spilogale angustifrons",0,0.487130600571973,2044,0.487130600571973,0
"Rattus tiomanicus",0,0.249880838894185,636.333333333333,0.487284223293367,1
"390",0,NA,346,0.487323943661972,0
"Arvicola amphibius",0,0.26930409914204,659.166666666667,0.487655356991009,1
"Grammomys minnae",0,0.487845567206864,2047,0.487845567206864,0
"Helogale hirtula",0,0.487845567206864,2047,0.487845567206864,0
"Cephalophus weynsi",0,0.299571020019066,694.666666666667,0.488119917471144,1
"Vulpes lagopus",0,0.491658722592946,918.166666666667,0.488534128188259,1
"Allactaga williamsi",0,0.488560533841754,2050,0.488560533841754,0
"Genetta poensis",0,0.488560533841754,2050,0.488560533841754,0
"389",0,NA,347,0.488732394366197,0
"200",0,NA,207,0.48936170212766,0
"Crocidura foxi",0,0.48963298379409,2054.5,0.48963298379409,0
"Crocidura mariquensis",0,0.48963298379409,2054.5,0.48963298379409,0
"Crocidura pasha",0,0.48963298379409,2054.5,0.48963298379409,0
"Herpestes vitticollis",0,0.48963298379409,2054.5,0.48963298379409,0
"Otomys lacustris",0,0.48963298379409,2054.5,0.48963298379409,0
"267",0,NA,348,0.490140845070423,0
"Crocidura nanilla",0,0.49058627264061,2058.5,0.49058627264061,0
"Microtus montebelli",0,0.49058627264061,2058.5,0.49058627264061,0
"Felis nigripes",0,0.507983794089609,938.666666666667,0.490689433710621,1
"388",0,NA,349,0.491549295774648,0
"Bdeogale jacksoni",0,0.491658722592946,2063,0.491658722592946,0
"Crocidura maxi",0,0.491658722592946,2063,0.491658722592946,0
"Mazama gouazoubira",0,0.491658722592946,2063,0.491658722592946,0
"Sicista concolor",0,0.491658722592946,2063,0.491658722592946,0
"7",0,NA,208,0.491725768321513,0
"Dobsonia anderseni",0,0.0843660629170639,447.833333333333,0.492676011582683,1
"558",0,NA,350,0.492957746478873,0
"Bassaricyon beddardi",0,0.492969494756911,2068.5,0.492969494756911,0
"Crocidura thalia",0,0.492969494756911,2068.5,0.492969494756911,0
"Mazama temama",0,0.492969494756911,2068.5,0.492969494756911,0
"Meriones grandis",0,0.492969494756911,2068.5,0.492969494756911,0
"21",0,NA,209,0.494089834515366,0
"Chlorocebus cynosuros",0,0.494161105815062,2073.5,0.494161105815062,0
"Crocidura lamottei",0,0.494161105815062,2073.5,0.494161105815062,0
"Damaliscus pygargus",0,0.494161105815062,2073.5,0.494161105815062,0
"Gazella cuvieri",0,0.494161105815062,2073.5,0.494161105815062,0
"Antilope cervicapra",0,0.380719733079123,793.333333333333,0.49427746971182,1
"200",0,NA,351,0.494366197183099,0
"Mystacina tuberculata",0,0.242373689227836,633,0.494875736784866,1
"Conepatus leuconotus",0,0.495710200190658,2080,0.495710200190658,0
"Hystrix crassispinis",0,0.495710200190658,2080,0.495710200190658,0
"Lycalopex culpaeus",0,0.495710200190658,2080,0.495710200190658,0
"Meles anakuma",0,0.495710200190658,2080,0.495710200190658,0
"Sorex unguiculatus",0,0.495710200190658,2080,0.495710200190658,0
"Dinaromys bogdanovi",0,0.495710200190658,2080,0.495710200190658,0
"Pachyuromys duprasi",0,0.495710200190658,2080,0.495710200190658,0
"237",0,NA,352,0.495774647887324,0
"Mus bufo",1,0.367731172545281,779.333333333333,0.495816494134812,1
"Diceros bicornis",0,0.313512869399428,716.5,0.496053585574457,1
"Suricata suricatta",0,0.55838894184938,1001.16666666667,0.496223543996742,1
"369",0,NA,210,0.49645390070922,0
"Sorex daphaenodon",0,0.496663489037178,2084,0.496663489037178,0
"Microtus thomasi",0,0.497020972354623,2085.5,0.497020972354623,0
"Sicista subtilis",0,0.497020972354623,2085.5,0.497020972354623,0
"Tragelaphus imberbis",0,0.329122974261201,735.333333333333,0.497031601749039,1
"Spermophilus tridecemlineatus",0,0.982364156339371,1494.5,0.497173028638945,1
"361",0,NA,353,0.497183098591549,0
"Bandicota indica",0,0.219137273593899,607.666666666667,0.497224161620502,1
"Dipus sagitta",0,0.497735938989514,2088.5,0.497735938989514,0
"Nasuella olivacea",0,0.497735938989514,2088.5,0.497735938989514,0
"Pelea capreolus",0,0.497735938989514,2088.5,0.497735938989514,0
"Sorex raddei",0,0.497735938989514,2088.5,0.497735938989514,0
"Ammospermophilus nelsoni",0,0.86606291706387,1359.83333333333,0.497842568598755,1
"Alouatta caraya",0,0.812559580552908,1297.66666666667,0.497848498681955,1
"236",0,NA,354,0.498591549295775,0
"17",0,NA,211,0.498817966903073,0
"Conepatus chinga",0,0.499046711153479,2094,0.499046711153479,0
"Microtus savii",0,0.499046711153479,2094,0.499046711153479,0
"Sus philippensis",0,0.499046711153479,2094,0.499046711153479,0
"Hylobates albibarbis",0,0.499046711153479,2094,0.499046711153479,0
"Calomys musculinus",0,0.59556720686368,1046.5,0.499226627640006,1
"Oryx beisa",0,0.33615347950429,745.5,0.49984458706481,1
"Rattus exulans",0,0.218064823641563,608.333333333333,0.499918321495545,1
"173",0,NA,355,0.5,0
"Hemiechinus collaris",0,0.500357483317445,2099.5,0.500357483317445,0
"Otolemur crassicaudatus",0,0.500357483317445,2099.5,0.500357483317445,0
"Uropsilus soricipes",0,0.500357483317445,2099.5,0.500357483317445,0
"360",0,NA,212,0.501182033096927,0
"128",0,NA,356,0.501408450704225,0
"Alticola strelzowi",0,0.501429933269781,2104,0.501429933269781,0
"Genetta tigrina",0,0.501429933269781,2104,0.501429933269781,0
"Jaculus jaculus",0,0.501429933269781,2104,0.501429933269781,0
"Xerus erythropus",0,0.501429933269781,2104,0.501429933269781,0
"Gorilla gorilla",0,0.571377502383222,1020.16666666667,0.501726773094877,1
"Mustela putorius",0,0.248927550047664,645.833333333333,0.502224676306968,1
"Euroscaptor grandis",0,0.502502383222116,2108.5,0.502502383222116,0
"Pteromys volans",0,0.502502383222116,2108.5,0.502502383222116,0
"20",0,NA,357,0.502816901408451,0
"Crocidura beccarii",0,0.503217349857007,2111.5,0.503217349857007,0
"Procyon cancrivorus",0,0.503217349857007,2111.5,0.503217349857007,0
"Glossophaga commissarisi",0,0.167897998093422,552.5,0.503383839740061,1
"Carollia subrufa",0,0.200428979980934,590.333333333333,0.503429378303504,1
"276",0,NA,213,0.50354609929078,0
"Hylobates muelleri",0,0.504051477597712,2115,0.504051477597712,0
"Steatomys parvus",0,0.504051477597712,2115,0.504051477597712,0
"Tarsius bancanus",0,0.504051477597712,2115,0.504051477597712,0
"Tayassu pecari",0,0.504051477597712,2115,0.504051477597712,0
"Taphozous theobaldi",0,0.0799571020019066,450.833333333333,0.504117156066363,1
"622",0,NA,358,0.504225352112676,0
"Cervus nippon",0,0.372020972354623,790.666666666667,0.504758164493795,1
"Lasiopodomys brandtii",0,0.505243088655863,2120,0.505243088655863,0
"Microtus liechtensteini",0,0.505243088655863,2120,0.505243088655863,0
"Myospalax aspalax",0,0.505243088655863,2120,0.505243088655863,0
"Symphalangus syndactylus",0,0.505243088655863,2120,0.505243088655863,0
"681",0,NA,359,0.505633802816901,0
"Loxodonta africana",0,0.603551000953289,1060.5,0.505878502665181,1
"313",0,NA,214,0.505910165484634,0
"Syconycteris australis",0,0.112607244995234,490.166666666667,0.506080349270712,1
"Galictis cuja",0,0.506196377502383,2124,0.506196377502383,0
"Pedetes capensis",0,0.506196377502383,2124,0.506196377502383,0
"Apodemus argenteus",0,0.323879885605338,736.166666666667,0.506786252948258,1
"Eozapus setchuanus",0,0.506911344137274,2127,0.506911344137274,0
"Exilisciurus exilis",0,0.506911344137274,2127,0.506911344137274,0
"370",0,NA,360,0.507042253521127,0
"Exilisciurus whiteheadi",0,0.507387988560534,2129,0.507387988560534,0
"Myodes regulus",0,0.507983794089609,2131.5,0.507983794089609,0
"Alouatta palliata",0,0.799451858913251,1289.66666666667,0.508033248745732,1
"Cephalophus nigrifrons",0,0.379051477597712,801.166666666667,0.508040633377641,1
"422",0,NA,215,0.508274231678487,0
"387",0,NA,361,0.508450704225352,0
"Hylobates agilis",0,0.50917540514776,2136.5,0.50917540514776,0
"Psammomys obesus",0,0.50917540514776,2136.5,0.50917540514776,0
"Sicista severtzovi",0,0.50917540514776,2136.5,0.50917540514776,0
"Vulpes macrotis",0,0.50917540514776,2136.5,0.50917540514776,0
"184",0,NA,362,0.509859154929577,0
"Cercopithecus lowei",0,0.510605338417541,2142.5,0.510605338417541,0
"Crocidura silacea",0,0.510605338417541,2142.5,0.510605338417541,0
"Eothenomys proditor",0,0.510605338417541,2142.5,0.510605338417541,0
"Saccostomus mearnsi",0,0.510605338417541,2142.5,0.510605338417541,0
"Spermophilus pygmaeus",0,0.510605338417541,2142.5,0.510605338417541,0
"320",0,NA,216,0.51063829787234,0
"462",0,NA,363,0.511267605633803,0
"Bos frontalis",0,NA,363.5,0.511971830985915,1
"Aeromys tephromelas",0,0.512035271687321,2148.5,0.512035271687321,0
"Alticola macrotis",0,0.512035271687321,2148.5,0.512035271687321,0
"Kobus megaceros",0,0.512035271687321,2148.5,0.512035271687321,0
"Meriones vinogradovi",0,0.512035271687321,2148.5,0.512035271687321,0
"Nilopegamys plumbeus",0,0.512035271687321,2148.5,0.512035271687321,0
"Ursus americanus",0,0.550047664442326,1003,0.512457202701433,1
"198",0,NA,364,0.512676056338028,0
"Crocidura muricauda",0,0.512869399428027,2152,0.512869399428027,0
"244",0,NA,217,0.513002364066194,0
"Holochilus sciureus",0,0.513465204957102,2154.5,0.513465204957102,0
"Hystrix africaeaustralis",0,0.513465204957102,2154.5,0.513465204957102,0
"Mephitis macroura",0,0.513465204957102,2154.5,0.513465204957102,0
"Pteropus admiralitatum",0,0.092230695900858,471.833333333333,0.513607415065544,1
"203",0,NA,365,0.514084507042254,0
"Cercopithecus denti",0,0.514418493803622,2158.5,0.514418493803622,0
"Crocidura brunnea",0,0.514418493803622,2158.5,0.514418493803622,0
"Jaculus blanfordi",0,0.514418493803622,2158.5,0.514418493803622,0
"Tupaia tana",0,0.514418493803622,2158.5,0.514418493803622,0
"Microtus cabrerae",0,0.515014299332698,2161,0.515014299332698,0
"Sylvilagus brasiliensis",0,0.614275500476644,1079.5,0.515087138656534,1
"77",0,NA,218,0.515366430260047,0
"54",0,NA,366,0.515492957746479,0
"Alticola stoliczkanus",0,0.515848427073403,2164.5,0.515848427073403,0
"Calomyscus mystax",0,0.515848427073403,2164.5,0.515848427073403,0
"Crocidura cyanea",0,0.515848427073403,2164.5,0.515848427073403,0
"Crocidura sibirica",0,0.515848427073403,2164.5,0.515848427073403,0
"Microtus mongolicus",0,0.515848427073403,2164.5,0.515848427073403,0
"Sorex gracillimus",0,0.515848427073403,2164.5,0.515848427073403,0
"Neotoma floridana",0,0.62476167778837,1092.33333333333,0.516000371469363,1
"621",0,NA,367,0.516901408450704,0
"Chionomys gud",0,0.516920877025739,2169,0.516920877025739,0
"Crocidura whitakeri",0,0.516920877025739,2169,0.516920877025739,0
"Galago moholi",0,0.516920877025739,2169,0.516920877025739,0
"Mandrillus sphinx",0,0.573403241182078,1033.33333333333,0.516956009971491,1
"Trachypithecus francoisi",0,0.42302192564347,858.833333333333,0.51729838836003,1
"Sorex excelsus",0,0.517397521448999,2171,0.517397521448999,0
"118",0,NA,219,0.517730496453901,0
"Crocidura maurisca",0,0.518112488083889,2174,0.518112488083889,0
"Hystrix sumatrae",0,0.518112488083889,2174,0.518112488083889,0
"Paradoxurus zeylonensis",0,0.518112488083889,2174,0.518112488083889,0
"Bos sauveli",0,0.518112488083889,2174,0.518112488083889,0
"Taterillus congicus",0,0.518112488083889,2174,0.518112488083889,0
"419",0,NA,368,0.51830985915493,0
"Caracal caracal",0,0.249404194470925,657.833333333333,0.518345999095942,1
"Alouatta pigra",0,0.830433746425167,1333.33333333333,0.518830028151112,1
"Marmota marmota",0,0.51906577693041,2178,0.51906577693041,0
"Praomys morio",0,0.51906577693041,2178,0.51906577693041,0
"Stylodipus telum",0,0.51906577693041,2178,0.51906577693041,0
"Myonycteris torquata",0,0.0359866539561487,410.666666666667,0.519507288407918,1
"512",0,NA,369,0.519718309859155,0
"Spermophilus beecheyi",0,0.986415633937083,1515.33333333333,0.519885023518934,1
"Aeromys thomasi",0,0.519899904671115,2181.5,0.519899904671115,0
"Genetta cristata",0,0.519899904671115,2181.5,0.519899904671115,0
"Heliophobius argenteocinereus",0,0.519899904671115,2181.5,0.519899904671115,0
"Rucervus duvaucelii",0,0.519899904671115,2181.5,0.519899904671115,0
"152",0,NA,220,0.520094562647754,0
"Erethizon dorsatum",0,0.83567683508103,1340.5,0.520342982585695,1
"Crocidura maquassiensis",0,0.521091515729266,2186.5,0.521091515729266,0
"Graphiurus lorraineus",0,0.521091515729266,2186.5,0.521091515729266,0
"Hylopetes lepidus",0,0.521091515729266,2186.5,0.521091515729266,0
"Protoxerus stangeri",0,0.521091515729266,2186.5,0.521091515729266,0
"Spalax zemni",0,0.521091515729266,2186.5,0.521091515729266,0
"53",0,NA,370,0.52112676056338,0
"Hippocamelus antisensis",0,0.522402287893232,2192,0.522402287893232,0
"Paraxerus boehmi",0,0.522402287893232,2192,0.522402287893232,0
"Myodes smithii",0,0.522402287893232,2192,0.522402287893232,0
"Pygathrix nemaeus",0,0.522402287893232,2192,0.522402287893232,0
"61",0,NA,221,0.522458628841608,0
"89",0,NA,371,0.522535211267606,0
"Sturnira ludovici",0,0.192445185891325,594.833333333333,0.522833841306498,1
"Funambulus pennantii",0,0.523236415633937,2195.5,0.523236415633937,0
"Ochotona huangensis",0,0.523236415633937,2195.5,0.523236415633937,0
"Gazella gazella",0,0.562202097235462,1025,0.523550933820272,1
"183",0,NA,372,0.523943661971831,0
"Crocidura batesi",0,0.524189704480458,2199.5,0.524189704480458,0
"Lepus granatensis",0,0.524189704480458,2199.5,0.524189704480458,0
"Oecomys concolor",0,0.524189704480458,2199.5,0.524189704480458,0
"Oligoryzomys fulvescens",0,0.524189704480458,2199.5,0.524189704480458,0
"Pecari tajacu",0,0.524189704480458,2199.5,0.524189704480458,0
"Chlorocebus sabaeus",0,0.539680648236416,999.5,0.524494488379275,1
"Metachirus nudicaudatus",0,NA,372.5,0.524647887323944,1
"59",0,NA,222,0.524822695035461,0
"Oecomys bicolor",0,0.525262154432793,2204,0.525262154432793,0
"Presbytis hosei",0,0.525262154432793,2204,0.525262154432793,0
"680",0,NA,373,0.525352112676056,0
"Canis aureus",0,0.117969494756911,510.666666666667,0.526177625012867,1
"Beamys hindei",0,0.526334604385129,2208.5,0.526334604385129,0
"Ellobius fuscocapillus",0,0.526334604385129,2208.5,0.526334604385129,0
"Mazama pandora",0,0.526334604385129,2208.5,0.526334604385129,0
"Nectomys rattus",0,0.526334604385129,2208.5,0.526334604385129,0
"Spalax ehrenbergi",0,0.526334604385129,2208.5,0.526334604385129,0
"360",0,NA,374,0.526760563380282,0
"Lycalopex griseus",0,0.527168732125834,2212,0.527168732125834,0
"99",0,NA,223,0.527186761229314,0
"Hyperacrius wynnei",0,0.527764537654909,2214.5,0.527764537654909,0
"Myospalax myospalax",0,0.527764537654909,2214.5,0.527764537654909,0
"Presbytis frontata",0,0.527764537654909,2214.5,0.527764537654909,0
"Rhipidomys leucodactylus",0,0.527764537654909,2214.5,0.527764537654909,0
"219",0,NA,375,0.528169014084507,0
"Anomalurus beecrofti",0,0.52871782650143,2218.5,0.52871782650143,0
"Cercocebus torquatus",0,0.52871782650143,2218.5,0.52871782650143,0
"Graphiurus kelleni",0,0.52871782650143,2218.5,0.52871782650143,0
"Lemmus amurensis",0,0.52871782650143,2218.5,0.52871782650143,0
"136",0,NA,224,0.529550827423168,0
"620",0,NA,376,0.529577464788732,0
"Alticola semicanus",0,0.529909437559581,2223.5,0.529909437559581,0
"Cercopithecus campbelli",0,0.529909437559581,2223.5,0.529909437559581,0
"Microtus majori",0,0.529909437559581,2223.5,0.529909437559581,0
"Neacomys spinosus",0,0.529909437559581,2223.5,0.529909437559581,0
"Thryonomys gregorianus",0,0.529909437559581,2223.5,0.529909437559581,0
"Bos javanicus",0,0.281339370829361,703.833333333333,0.530868992154388,1
"152",0,NA,377,0.530985915492958,0
"Crossarchus ansorgei",0,0.531220209723546,2229,0.531220209723546,0
"Gerbillurus paeba",0,0.531220209723546,2229,0.531220209723546,0
"Graphiurus microtis",0,0.531220209723546,2229,0.531220209723546,0
"Lophiomys imhausi",0,0.531220209723546,2229,0.531220209723546,0
"207",0,NA,225,0.531914893617021,0
"Meriones shawi",0,0.532054337464252,2232.5,0.532054337464252,0
"Talpa altaica",0,0.532054337464252,2232.5,0.532054337464252,0
"308",0,NA,378,0.532394366197183,0
"Axis calamianensis",0,0.533126787416587,2237,0.533126787416587,0
"Calomyscus baluchi",0,0.533126787416587,2237,0.533126787416587,0
"Eolagurus luteus",0,0.533126787416587,2237,0.533126787416587,0
"Oecomys rutilus",0,0.533126787416587,2237,0.533126787416587,0
"Talpa romana",0,0.533126787416587,2237,0.533126787416587,0
"Thomasomys aureus",0,0.533126787416587,2237,0.533126787416587,0
"Urotrichus talpoides",0,0.533126787416587,2237,0.533126787416587,0
"660",0,NA,379,0.533802816901408,0
"202",0,NA,226,0.534278959810875,0
"Pteropus neohibernicus",0,0.0900857959961869,484.166666666667,0.534488692562109,1
"Blanfordimys afghanus",0,0.534914204003813,2244.5,0.534914204003813,0
"Diplomesodon pulchellum",0,0.534914204003813,2244.5,0.534914204003813,0
"Eospalax smithii",0,0.534914204003813,2244.5,0.534914204003813,0
"Naemorhedus caudatus",0,0.534914204003813,2244.5,0.534914204003813,0
"Nomascus leucogenys",0,0.534914204003813,2244.5,0.534914204003813,0
"Paradoxurus jerdoni",0,0.534914204003813,2244.5,0.534914204003813,0
"Pudu mephistophiles",0,0.534914204003813,2244.5,0.534914204003813,0
"Taterillus gracilis",0,0.534914204003813,2244.5,0.534914204003813,0
"88",0,NA,380,0.535211267605634,0
"Macrogalidia musschenbroekii",0,0.536105815061964,2249.5,0.536105815061964,0
"248",0,NA,381,0.536619718309859,0
"332",0,NA,227,0.536643026004728,0
"Crocidura goliath",0,0.536820781696854,2252.5,0.536820781696854,0
"Kobus leche",0,0.536820781696854,2252.5,0.536820781696854,0
"Tupaia splendidula",0,0.536820781696854,2252.5,0.536820781696854,0
"Neoromicia nanus",0,NA,382,0.538028169014084,1
"329",0,NA,382,0.538028169014084,0
"Cercopithecus hamlyni",0,0.53813155386082,2258,0.53813155386082,0
"Eothenomys cachinus",0,0.53813155386082,2258,0.53813155386082,0
"Galidia elegans",0,0.53813155386082,2258,0.53813155386082,0
"Phaiomys leucurus",0,0.53813155386082,2258,0.53813155386082,0
"Sigmodon alstoni",0,0.53813155386082,2258,0.53813155386082,0
"Sigmodon hirsutus",0,0.53813155386082,2258,0.53813155386082,0
"Erinaceus amurensis",1,0.279313632030505,706.666666666667,0.53817496654538,1
"Ammotragus lervia",0,0.450428979980934,906,0.538875387693175,1
"334",0,NA,228,0.539007092198582,0
"Ursus maritimus",0,0.562202097235462,1036,0.53904389156675,1
"557",0,NA,383,0.53943661971831,0
"Bassariscus astutus",0,0.539680648236416,2264.5,0.539680648236416,0
"Crocidura obscurior",0,0.539680648236416,2264.5,0.539680648236416,0
"Lycalopex sechurae",0,0.539680648236416,2264.5,0.539680648236416,0
"Microryzomys minutus",0,0.539680648236416,2264.5,0.539680648236416,0
"Neotoma fuscipes",0,0.706625357483317,1204.83333333333,0.540471363292561,1
"Liberiictis kuhni",0,0.540633937082936,2268.5,0.540633937082936,0
"Nomascus gabriellae",0,0.540633937082936,2268.5,0.540633937082936,0
"Vampyrodes caraccioli",0,0.152287893231649,560.833333333333,0.540668734363601,1
"619",0,NA,384,0.540845070422535,0
"Rhynchonycteris naso",0,0.2017397521449,618.5,0.540955504236093,1
"88",0,NA,229,0.541371158392435,0
"Crocidura flavescens",0,0.541468064823642,2272,0.541468064823642,0
"Oecomys catherinae",0,0.541468064823642,2272,0.541468064823642,0
"Oecomys trinitatis",0,0.541468064823642,2272,0.541468064823642,0
"Piliocolobus badius",0,0.541468064823642,2272,0.541468064823642,0
"Rhinolophus monoceros",1,NA,384.5,0.541549295774648,1
"480",0,NA,385,0.542253521126761,0
"Colobus vellerosus",0,0.543136320305052,2279,0.543136320305052,0
"Dendrogale murina",0,0.543136320305052,2279,0.543136320305052,0
"Funisciurus pyrropus",0,0.543136320305052,2279,0.543136320305052,0
"Lycalopex fulvipes",0,0.543136320305052,2279,0.543136320305052,0
"Marmota himalayana",0,0.543136320305052,2279,0.543136320305052,0
"Microtus ilaeus",0,0.543136320305052,2279,0.543136320305052,0
"Semnopithecus schistaceus",0,0.543136320305052,2279,0.543136320305052,0
"Rhinonicteris aurantia",1,0.238798856053384,663.333333333333,0.543449383942677,1
"Heteromys anomalus",0,0.818398474737846,1336.83333333333,0.543456768574587,1
"319",0,NA,386,0.543661971830986,0
"237",0,NA,230,0.543735224586288,0
"Lemmus sibiricus",0,0.544447092469018,2284.5,0.544447092469018,0
"Lepus habessinicus",0,0.544447092469018,2284.5,0.544447092469018,0
"Nectomys apicalis",0,0.544447092469018,2284.5,0.544447092469018,0
"424",0,NA,387,0.545070422535211,0
"Callosciurus phayrei",0,0.545757864632984,2290,0.545757864632984,0
"Crocidura theresae",0,0.545757864632984,2290,0.545757864632984,0
"Microtus felteni",0,0.545757864632984,2290,0.545757864632984,0
"Pteromyscus pulverulentus",0,0.545757864632984,2290,0.545757864632984,0
"Spermophilus dauricus",0,0.545757864632984,2290,0.545757864632984,0
"Spilogale putorius",0,0.545757864632984,2290,0.545757864632984,0
"140",0,NA,231,0.546099290780142,0
"153",0,NA,388,0.546478873239437,0
"Ailuropoda melanoleuca",0,0.54706863679695,2295.5,0.54706863679695,0
"Crocidura crenata",0,0.54706863679695,2295.5,0.54706863679695,0
"479",0,NA,389,0.547887323943662,0
"Crocidura grayi",0,0.548379408960915,2301,0.548379408960915,0
"Microtus brachycercus",0,0.548379408960915,2301,0.548379408960915,0
"Oryzomys couesi",0,0.548379408960915,2301,0.548379408960915,0
"Paraechinus micropus",0,0.548379408960915,2301,0.548379408960915,0
"Synaptomys cooperi",0,0.548379408960915,2301,0.548379408960915,0
"Trachypithecus auratus",0,0.548379408960915,2301,0.548379408960915,0
"Tupaia gracilis",0,0.548379408960915,2301,0.548379408960915,0
"170",0,NA,232,0.548463356973995,0
"Niviventer confucianus",1,0.245471877979028,675,0.548960109561084,1
"Glauconycteris argentata",0,0.0452812202097235,442.5,0.549131298755354,1
"245",0,NA,390,0.549295774647887,0
"Pteropus capistratus",0,0.111653956148713,520,0.549659299936895,1
"Bassariscus sumichrasti",0,0.550047664442326,2308,0.550047664442326,0
"Eupleres goudotii",0,0.550047664442326,2308,0.550047664442326,0
"Holochilus brasiliensis",0,0.550047664442326,2308,0.550047664442326,0
"Prometheomys schaposchnikowi",0,0.550047664442326,2308,0.550047664442326,0
"Capricornis swinhoei",0,0.550047664442326,2308,0.550047664442326,0
"556",0,NA,391,0.550704225352113,0
"384",0,NA,233,0.550827423167849,0
