"Sp","Betacov","R.Alb","Rank","PropRank","InSample"
"Microtus liechtensteini",0,0.538250714966635,2258.5,0.538250714966635,0
"Microtus thomasi",0,0.538250714966635,2258.5,0.538250714966635,0
"Tupaia gracilis",0,0.538250714966635,2258.5,0.538250714966635,0
"Lycalopex griseus",0,0.539442326024785,2263.5,0.539442326024785,0
"Oecomys bicolor",0,0.539442326024785,2263.5,0.539442326024785,0
"Crocidura lea",0,0.540038131553861,2266,0.540038131553861,0
"Alticola macrotis",0,0.540753098188751,2269,0.540753098188751,0
"Babyrousa babyrussa",0,0.540753098188751,2269,0.540753098188751,0
"Spermophilus pygmaeus",0,0.540753098188751,2269,0.540753098188751,0
"Tupaia splendidula",0,0.540753098188751,2269,0.540753098188751,0
"Dipus sagitta",0,0.541706387035272,2273,0.541706387035272,0
"Oligoryzomys fulvescens",0,0.541706387035272,2273,0.541706387035272,0
"Cephalophus jentinki",0,0.542778836987607,2277.5,0.542778836987607,0
"Jaculus blanfordi",0,0.542778836987607,2277.5,0.542778836987607,0
"Rhipidomys leucodactylus",0,0.542778836987607,2277.5,0.542778836987607,0
"Viverra civettina",0,0.542778836987607,2277.5,0.542778836987607,0
"Crocidura flavescens",0,0.543851286939943,2282,0.543851286939943,0
"Hystrix javanica",0,0.543851286939943,2282,0.543851286939943,0
"Lycalopex fulvipes",0,0.543851286939943,2282,0.543851286939943,0
"Calomyscus baluchi",0,0.544804575786463,2286,0.544804575786463,0
"Lophocebus aterrimus",0,0.544804575786463,2286,0.544804575786463,0
"Microryzomys minutus",0,0.544804575786463,2286,0.544804575786463,0
"Tupaia dorsalis",0,0.544804575786463,2286,0.544804575786463,0
"Dinaromys bogdanovi",0,0.545877025738799,2290.5,0.545877025738799,0
"Nectomys rattus",0,0.545877025738799,2290.5,0.545877025738799,0
"Talpa caucasica",0,0.545877025738799,2290.5,0.545877025738799,0
"Thryonomys gregorianus",0,0.545877025738799,2290.5,0.545877025738799,0
"Graphiurus microtis",0,0.546830314585319,2294.5,0.546830314585319,0
"Lophiomys imhausi",0,0.546830314585319,2294.5,0.546830314585319,0
"Nilopegamys plumbeus",0,0.546830314585319,2294.5,0.546830314585319,0
"Sundasciurus brookei",0,0.546830314585319,2294.5,0.546830314585319,0
"Calomyscus mystax",0,0.54778360343184,2298.5,0.54778360343184,0
"Myospalax aspalax",0,0.54778360343184,2298.5,0.54778360343184,0
"Neacomys spinosus",0,0.54778360343184,2298.5,0.54778360343184,0
"Ochotona huangensis",0,0.54778360343184,2298.5,0.54778360343184,0
"Microtus mongolicus",0,0.54849857006673,2301.5,0.54849857006673,0
"Oecomys catherinae",0,0.54849857006673,2301.5,0.54849857006673,0
"Anomalurus pusillus",0,0.549571020019066,2306,0.549571020019066,0
"Axis calamianensis",0,0.549571020019066,2306,0.549571020019066,0
"Lepus granatensis",0,0.549571020019066,2306,0.549571020019066,0
"Myodes regulus",0,0.549571020019066,2306,0.549571020019066,0
"Nectomys apicalis",0,0.549571020019066,2306,0.549571020019066,0
"Oryx dammah",0,0.549571020019066,2306,0.549571020019066,0
"Pseudois schaeferi",0,0.549571020019066,2306,0.549571020019066,0
"Chionomys gud",0,0.550881792183031,2311.5,0.550881792183031,0
"Crocidura douceti",0,0.550881792183031,2311.5,0.550881792183031,0
"Nomascus leucogenys",0,0.550881792183031,2311.5,0.550881792183031,0
"Stylodipus telum",0,0.550881792183031,2311.5,0.550881792183031,0
"Alticola stoliczkanus",0,0.551954242135367,2316,0.551954242135367,0
"Callosciurus adamsi",0,0.551954242135367,2316,0.551954242135367,0
"Ellobius fuscocapillus",0,0.551954242135367,2316,0.551954242135367,0
"Oecomys trinitatis",0,0.551954242135367,2316,0.551954242135367,0
"Pygathrix nigripes",0,0.551954242135367,2316,0.551954242135367,0
"Moschus cupreus",0,0.552788369876072,2319.5,0.552788369876072,0
"Petinomys vordermanni",0,0.552788369876072,2319.5,0.552788369876072,0
"Idiurus zenkeri",0,0.554218303145853,2325.5,0.554218303145853,0
"Lemmus amurensis",0,0.554218303145853,2325.5,0.554218303145853,0
"Presbytis thomasi",0,0.554218303145853,2325.5,0.554218303145853,0
"Semnopithecus schistaceus",0,0.554218303145853,2325.5,0.554218303145853,0
"Spilogale putorius",0,0.554218303145853,2325.5,0.554218303145853,0
"Steatomys cuppedius",0,0.554218303145853,2325.5,0.554218303145853,0
"Thomasomys aureus",0,0.554218303145853,2325.5,0.554218303145853,0
"Ailuropoda melanoleuca",0,0.555886558627264,2332.5,0.555886558627264,0
"Herpestes fuscus",0,0.555886558627264,2332.5,0.555886558627264,0
"Crocidura elongata",0,0.556839847473785,2336.5,0.556839847473785,0
"Galidia elegans",0,0.556839847473785,2336.5,0.556839847473785,0
"Oecomys concolor",0,0.556839847473785,2336.5,0.556839847473785,0
"Chimarrogale platycephalus",0,0.55743565300286,2339,0.55743565300286,0
"Eupleres goudotii",0,0.55815061963775,2342,0.55815061963775,0
"Lyncodon patagonicus",0,0.55815061963775,2342,0.55815061963775,0
"Myospalax myospalax",0,0.55815061963775,2342,0.55815061963775,0
"Steatomys caurinus",0,0.55815061963775,2342,0.55815061963775,0
"Colobus satanas",0,0.559461391801716,2347.5,0.559461391801716,0
"Epixerus ebii",0,0.559461391801716,2347.5,0.559461391801716,0
"Meriones vinogradovi",0,0.559461391801716,2347.5,0.559461391801716,0
"Sigmodon hirsutus",0,0.559461391801716,2347.5,0.559461391801716,0
"Spalax zemni",0,0.559461391801716,2347.5,0.559461391801716,0
"Spilogale pygmaea",0,0.559461391801716,2347.5,0.559461391801716,0
"Crocidura caliginea",0,0.560653002859867,2352.5,0.560653002859867,0
"Myodes smithii",0,0.560653002859867,2352.5,0.560653002859867,0
"Raphicerus melanotis",0,0.560653002859867,2352.5,0.560653002859867,0
"Spermophilus dauricus",0,0.560653002859867,2352.5,0.560653002859867,0
"Mazama chunyi",0,0.561487130600572,2356,0.561487130600572,0
"Sus ahoenobarbus",0,0.561487130600572,2356,0.561487130600572,0
"Tremarctos ornatus",0,0.561487130600572,2356,0.561487130600572,0
"Eothenomys proditor",0,0.562321258341277,2359.5,0.562321258341277,0
"Martes gwatkinsii",0,0.562321258341277,2359.5,0.562321258341277,0
"Spalax ehrenbergi",0,0.562321258341277,2359.5,0.562321258341277,0
"Talpa stankovici",0,0.562321258341277,2359.5,0.562321258341277,0
"Cercopithecus diana",0,0.563512869399428,2364.5,0.563512869399428,0
"Graphiurus nagtglasii",0,0.563512869399428,2364.5,0.563512869399428,0
"Holochilus brasiliensis",0,0.563512869399428,2364.5,0.563512869399428,0
"Oryzomys couesi",0,0.563512869399428,2364.5,0.563512869399428,0
"Ovis nivicola",0,0.563512869399428,2364.5,0.563512869399428,0
"Sus verrucosus",0,0.563512869399428,2364.5,0.563512869399428,0
"Capricornis swinhoei",0,0.564942802669209,2370.5,0.564942802669209,0
"Gerbillurus paeba",0,0.564942802669209,2370.5,0.564942802669209,0
"Gerbillus pusillus",0,0.564942802669209,2370.5,0.564942802669209,0
"Paraxerus cepapi",0,0.564942802669209,2370.5,0.564942802669209,0
"Sigmodon alstoni",0,0.564942802669209,2370.5,0.564942802669209,0
"Dicerorhinus sumatrensis",0,0.56637273593899,2376.5,0.56637273593899,0
"Lycalopex sechurae",0,0.56637273593899,2376.5,0.56637273593899,0
"Phaiomys leucurus",0,0.56637273593899,2376.5,0.56637273593899,0
"Urotrichus talpoides",0,0.56637273593899,2376.5,0.56637273593899,0
"Alticola semicanus",0,0.56732602478551,2380.5,0.56732602478551,0
"Cryptotis parva",0,0.56732602478551,2380.5,0.56732602478551,0
"Callosciurus albescens",0,0.568279313632031,2384.5,0.568279313632031,0
"Eospalax smithii",0,0.568279313632031,2384.5,0.568279313632031,0
"Fossa fossana",0,0.568279313632031,2384.5,0.568279313632031,0
"Gazella leptoceros",0,0.568279313632031,2384.5,0.568279313632031,0
"Meriones shawi",0,0.568279313632031,2384.5,0.568279313632031,0
"Ototylomys phyllotis",0,0.568279313632031,2384.5,0.568279313632031,0
"Dorcatragus megalotis",0,0.569351763584366,2389,0.569351763584366,0
"Microtus brachycercus",0,0.569351763584366,2389,0.569351763584366,0
"Prometheomys schaposchnikowi",0,0.569351763584366,2389,0.569351763584366,0
"Crocidura elgonius",0,0.570066730219256,2392,0.570066730219256,0
"Beatragus hunteri",0,0.571377502383222,2397.5,0.571377502383222,0
"Funisciurus leucogenys",0,0.571377502383222,2397.5,0.571377502383222,0
"Hyperacrius wynnei",0,0.571377502383222,2397.5,0.571377502383222,0
"Microtus ilaeus",0,0.571377502383222,2397.5,0.571377502383222,0
"Paraxerus alexandri",0,0.571377502383222,2397.5,0.571377502383222,0
"Pseudoryzomys simplex",0,0.571377502383222,2397.5,0.571377502383222,0
"Spilogale gracilis",0,0.571377502383222,2397.5,0.571377502383222,0
"Allenopithecus nigroviridis",0,0.573164918970448,2405,0.573164918970448,0
"Galidictis fasciata",0,0.573164918970448,2405,0.573164918970448,0
"Manis culionensis",0,0.573164918970448,2405,0.573164918970448,0
"Oecomys rutilus",0,0.573164918970448,2405,0.573164918970448,0
"Paraxerus palliatus",0,0.573164918970448,2405,0.573164918970448,0
"Praomys morio",0,0.573164918970448,2405,0.573164918970448,0
"Blanfordimys afghanus",0,0.574833174451859,2412,0.574833174451859,0
"Cercopithecus lhoesti",0,0.574833174451859,2412,0.574833174451859,0
"Dendromus mesomelas",0,0.574833174451859,2412,0.574833174451859,0
"Marmota himalayana",0,0.574833174451859,2412,0.574833174451859,0
"Martes americana",0,0.574833174451859,2412,0.574833174451859,0
"Microtus mexicanus",0,0.574833174451859,2412,0.574833174451859,0
"Nyctomys sumichrasti",0,0.574833174451859,2412,0.574833174451859,0
"Cryptotis mayensis",0,0.57626310772164,2418,0.57626310772164,0
"Equus kiang",0,0.57626310772164,2418,0.57626310772164,0
"Microtus majori",0,0.57626310772164,2418,0.57626310772164,0
"Calomyscus elburzensis",0,0.57745471877979,2423,0.57745471877979,0
"Graphiurus murinus",0,0.57745471877979,2423,0.57745471877979,0
"Mustela subpalmata",0,0.57745471877979,2423,0.57745471877979,0
"Procolobus verus",0,0.57745471877979,2423,0.57745471877979,0
"Ochotona dauurica",0,0.578288846520496,2426.5,0.578288846520496,0
"Petaurillus hosei",0,0.578288846520496,2426.5,0.578288846520496,0
"Crocidura rhoditis",0,0.579122974261201,2430,0.579122974261201,0
"Ochotona cansus",0,0.579122974261201,2430,0.579122974261201,0
"Potamogale velox",0,0.579122974261201,2430,0.579122974261201,0
"Suncus remyi",0,0.579122974261201,2430,0.579122974261201,0
"Xerus rutilus",0,0.579122974261201,2430,0.579122974261201,0
"Cryptotis tropicalis",0,0.580314585319352,2435,0.580314585319352,0
"Equus grevyi",0,0.580314585319352,2435,0.580314585319352,0
"Funisciurus lemniscatus",0,0.580314585319352,2435,0.580314585319352,0
"Sorex mirabilis",0,0.580314585319352,2435,0.580314585319352,0
"Neodon juldaschi",0,0.581029551954242,2438,0.581029551954242,0
"Hippocamelus bisulcus",0,0.581506196377502,2440,0.581506196377502,0
"Pusa caspica",0,0.581506196377502,2440,0.581506196377502,0
"Cryptomys ochraceocinereus",0,0.582221163012393,2443,0.582221163012393,0
"Rhipidomys nitela",0,0.582221163012393,2443,0.582221163012393,0
"Steatomys krebsii",0,0.582221163012393,2443,0.582221163012393,0
"Conepatus humboldtii",0,0.583531935176358,2448.5,0.583531935176358,0
"Eothenomys cachinus",0,0.583531935176358,2448.5,0.583531935176358,0
"Felis bieti",0,0.583531935176358,2448.5,0.583531935176358,0
"Gerbilliscus nigricaudus",0,0.583531935176358,2448.5,0.583531935176358,0
"Heterohyrax brucei",0,0.583531935176358,2448.5,0.583531935176358,0
"Lepus fagani",0,0.583531935176358,2448.5,0.583531935176358,0
"Lepus oiostolus",0,0.583531935176358,2448.5,0.583531935176358,0
"Lemmus sibiricus",0,0.585438512869399,2456.5,0.585438512869399,0
"Microtus kikuchii",0,0.585438512869399,2456.5,0.585438512869399,0
"Myosorex cafer",0,0.585438512869399,2456.5,0.585438512869399,0
"Poelagus marjorita",0,0.585438512869399,2456.5,0.585438512869399,0
"Sigmodontomys alfari",0,0.585438512869399,2456.5,0.585438512869399,0
"Thaptomys nigrita",0,0.585438512869399,2456.5,0.585438512869399,0
"Sus bucculentus",0,0.586749285033365,2462,0.586749285033365,0
"Capra nubiana",0,0.586749285033365,2462,0.586749285033365,0
"Eolagurus luteus",0,0.587940896091516,2467,0.587940896091516,0
"Lepus habessinicus",0,0.587940896091516,2467,0.587940896091516,0
"Microtus pinetorum",0,0.587940896091516,2467,0.587940896091516,0
"Ochotona macrotis",0,0.587940896091516,2467,0.587940896091516,0
"Oecomys mamorae",0,0.587940896091516,2467,0.587940896091516,0
"Synaptomys borealis",0,0.587940896091516,2467,0.587940896091516,0
"Arctocephalus tropicalis",0,0.589370829361296,2473,0.589370829361296,0
"Cryptotis merriami",0,0.589370829361296,2473,0.589370829361296,0
"Enhydra lutris",0,0.589370829361296,2473,0.589370829361296,0
"Heliosciurus punctatus",0,0.589370829361296,2473,0.589370829361296,0
"Myodes andersoni",0,0.589370829361296,2473,0.589370829361296,0
"Alticola tuvinicus",0,0.590562440419447,2478,0.590562440419447,0
"Cercocebus chrysogaster",0,0.590562440419447,2478,0.590562440419447,0
"Myodes centralis",0,0.590562440419447,2478,0.590562440419447,0
"Nanger dama",0,0.590562440419447,2478,0.590562440419447,0
"Spermophilus suslicus",0,0.590562440419447,2478,0.590562440419447,0
"Mazama rufina",0,0.591277407054338,2481,0.591277407054338,0
"Bassaricyon pauli",0,0.592349857006673,2485.5,0.592349857006673,0
"Chimarrogale hantu",0,0.592349857006673,2485.5,0.592349857006673,0
"Crocidura monax",0,0.592349857006673,2485.5,0.592349857006673,0
"Lontra provocax",0,0.592349857006673,2485.5,0.592349857006673,0
"Mustela felipei",0,0.592349857006673,2485.5,0.592349857006673,0
"Neotoma mexicana",0,0.592349857006673,2485.5,0.592349857006673,0
"Piliocolobus tholloni",0,0.592349857006673,2485.5,0.592349857006673,0
"Pronolagus rupestris",0,0.592349857006673,2485.5,0.592349857006673,0
"Cephalophus spadix",0,0.593660629170639,2491,0.593660629170639,0
"Reithrodontomys fulvescens",0,0.593660629170639,2491,0.593660629170639,0
"Semnopithecus dussumieri",0,0.593660629170639,2491,0.593660629170639,0
"Akodon cursor",0,0.594733079122974,2495.5,0.594733079122974,0
"Eremodipus lichtensteini",0,0.594733079122974,2495.5,0.594733079122974,0
"Graphiurus crassicaudatus",0,0.594733079122974,2495.5,0.594733079122974,0
"Oxymycterus hispidus",0,0.594733079122974,2495.5,0.594733079122974,0
"Salpingotus kozlovi",0,0.594733079122974,2495.5,0.594733079122974,0
"Steatomys bocagei",0,0.594733079122974,2495.5,0.594733079122974,0
"Arctocebus aureus",0,0.59604385128694,2501,0.59604385128694,0
"Moschiola meminna",0,0.59604385128694,2501,0.59604385128694,0
"Peromyscus mexicanus",0,0.59604385128694,2501,0.59604385128694,0
"Rhipidomys macrurus",0,0.59604385128694,2501,0.59604385128694,0
"Rusa alfredi",0,0.59604385128694,2501,0.59604385128694,0
"Capra caucasica",0,0.597473784556721,2507,0.597473784556721,0
"Crocidura cinderella",0,0.597473784556721,2507,0.597473784556721,0
"Crocidura macarthuri",0,0.597473784556721,2507,0.597473784556721,0
"Gerbillus gerbillus",0,0.597473784556721,2507,0.597473784556721,0
"Lynx canadensis",0,0.597473784556721,2507,0.597473784556721,0
"Synaptomys cooperi",0,0.597473784556721,2507,0.597473784556721,0
"Allactaga bullata",0,0.598784556720686,2512.5,0.598784556720686,0
"Crocidura serezkyensis",0,0.598784556720686,2512.5,0.598784556720686,0
"Mungotictis decemlineata",0,0.598784556720686,2512.5,0.598784556720686,0
"Paraxerus ochraceus",0,0.598784556720686,2512.5,0.598784556720686,0
"Microtus montanus",0,0.599618684461392,2516,0.599618684461392,0
"Necromys urichi",0,0.599618684461392,2516,0.599618684461392,0
"Tupaia montana",0,0.599618684461392,2516,0.599618684461392,0
"Catagonus wagneri",0,0.600691134413727,2520.5,0.600691134413727,0
"Eothenomys chinensis",0,0.600691134413727,2520.5,0.600691134413727,0
"Heliosciurus mutabilis",0,0.600691134413727,2520.5,0.600691134413727,0
"Oecomys speciosus",0,0.600691134413727,2520.5,0.600691134413727,0
"Peromyscus eremicus",0,0.600691134413727,2520.5,0.600691134413727,0
"Moschus anhuiensis",0,0.601882745471878,2525.5,0.601882745471878,0
"Protoxerus aubinnii",0,0.601882745471878,2525.5,0.601882745471878,0
"Rhipidomys mastacalis",0,0.601882745471878,2525.5,0.601882745471878,0
"Sciurus aestuans",0,0.601882745471878,2525.5,0.601882745471878,0
"Calomys expulsus",0,0.602955195424213,2530,0.602955195424213,0
"Microtus felteni",0,0.602955195424213,2530,0.602955195424213,0
"Myosorex varius",0,0.602955195424213,2530,0.602955195424213,0
"Spermophilus erythrogenys",0,0.602955195424213,2530,0.602955195424213,0
"Wiedomys pyrrhorhinos",0,0.602955195424213,2530,0.602955195424213,0
"Alticola lemminus",0,0.604623450905624,2537,0.604623450905624,0
"Cavia aperea",0,0.604623450905624,2537,0.604623450905624,0
"Crocidura nigripes",0,0.604623450905624,2537,0.604623450905624,0
"Microtus ochrogaster",0,0.604623450905624,2537,0.604623450905624,0
"Spermophilopsis leptodactylus",0,0.604623450905624,2537,0.604623450905624,0
"Crocidura erica",0,0.60664918970448,2545.5,0.60664918970448,0
"Dendromus messorius",0,0.60664918970448,2545.5,0.60664918970448,0
"Gerbilliscus brantsii",0,0.60664918970448,2545.5,0.60664918970448,0
"Mazama bricenii",0,0.60664918970448,2545.5,0.60664918970448,0
"Ochotona thibetana",0,0.60664918970448,2545.5,0.60664918970448,0
"Atelerix sclateri",0,0.608317445185891,2552.5,0.608317445185891,0
"Dicrostonyx torquatus",0,0.608317445185891,2552.5,0.608317445185891,0
"Gerbillus aquilus",0,0.608317445185891,2552.5,0.608317445185891,0
"Madoqua piacentinii",0,0.608317445185891,2552.5,0.608317445185891,0
"Neusticomys venezuelae",0,0.608317445185891,2552.5,0.608317445185891,0
"Oligoryzomys eliurus",0,0.608317445185891,2552.5,0.608317445185891,0
"Crocidura nimbae",0,0.609509056244042,2557.5,0.609509056244042,0
"Dendrogale melanura",0,0.609509056244042,2557.5,0.609509056244042,0
"Lariscus niobe",0,0.609509056244042,2557.5,0.609509056244042,0
"Tapirus pinchaque",0,0.609509056244042,2557.5,0.609509056244042,0
"Allocricetulus curtatus",0,0.610819828408008,2563,0.610819828408008,0
"Calomys hummelincki",0,0.610819828408008,2563,0.610819828408008,0
"Cansumys canus",0,0.610819828408008,2563,0.610819828408008,0
"Funisciurus isabella",0,0.610819828408008,2563,0.610819828408008,0
"Petaurista magnificus",0,0.610819828408008,2563,0.610819828408008,0
"Arctocephalus forsteri",0,0.612488083889418,2570,0.612488083889418,0
"Leopardus guigna",0,0.612488083889418,2570,0.612488083889418,0
"Lepus mandshuricus",0,0.612488083889418,2570,0.612488083889418,0
"Megasorex gigas",0,0.612488083889418,2570,0.612488083889418,0
"Oecomys auyantepui",0,0.612488083889418,2570,0.612488083889418,0
"Oxymycterus angularis",0,0.612488083889418,2570,0.612488083889418,0
"Peromyscus aztecus",0,0.612488083889418,2570,0.612488083889418,0
"Euroscaptor micrura",0,0.613798856053384,2575.5,0.613798856053384,0
"Neacomys tenuipes",0,0.613798856053384,2575.5,0.613798856053384,0
"Funambulus palmarum",0,0.613798856053384,2575.5,0.613798856053384,0
"Mogera wogura",0,0.613798856053384,2575.5,0.613798856053384,0
"Necromys lenguarum",0,0.614752144899905,2579.5,0.614752144899905,0
"Peromyscus gratus",0,0.614752144899905,2579.5,0.614752144899905,0
"Spalax graecus",0,0.614752144899905,2579.5,0.614752144899905,0
"Crocidura beatus",0,0.61606291706387,2585,0.61606291706387,0
"Cryptotis magna",0,0.61606291706387,2585,0.61606291706387,0
"Ochotona hyperborea",0,0.61606291706387,2585,0.61606291706387,0
"Sorex asper",0,0.61606291706387,2585,0.61606291706387,0
"Anomalurus pelii",0,0.617612011439466,2591.5,0.617612011439466,0
"Arctocephalus philippii",0,0.617612011439466,2591.5,0.617612011439466,0
"Mydaus marchei",0,0.617612011439466,2591.5,0.617612011439466,0
"Peromyscus melanophrys",0,0.617612011439466,2591.5,0.617612011439466,0
"Desmodilliscus braueri",0,0.619161105815062,2598,0.619161105815062,0
"Rhipidomys emiliae",0,0.619161105815062,2598,0.619161105815062,0
"Sorex granarius",0,0.619161105815062,2598,0.619161105815062,0
"Sylvisorex granti",0,0.619161105815062,2598,0.619161105815062,0
"Zalophus wollebaeki",0,0.619161105815062,2598,0.619161105815062,0
"Crocidura dsinezumi",0,0.621186844613918,2606.5,0.621186844613918,0
"Eliomys munbyanus",0,0.621186844613918,2606.5,0.621186844613918,0
"Gerbillus dunni",0,0.621186844613918,2606.5,0.621186844613918,0
"Histriophoca fasciata",0,0.621186844613918,2606.5,0.621186844613918,0
"Lariscus hosei",0,0.621186844613918,2606.5,0.621186844613918,0
"Oecomys paricola",0,0.621186844613918,2606.5,0.621186844613918,0
"Salpingotus crassicauda",0,0.621186844613918,2606.5,0.621186844613918,0
"Allactaga severtzovi",0,0.623450905624404,2616,0.623450905624404,0
"Chodsigoa smithii",0,0.623450905624404,2616,0.623450905624404,0
"Euoticus elegantulus",0,0.623450905624404,2616,0.623450905624404,0
"Hodomys alleni",0,0.623450905624404,2616,0.623450905624404,0
"Neacomys guianae",0,0.623450905624404,2616,0.623450905624404,0
"Pantholops hodgsonii",0,0.623450905624404,2616,0.623450905624404,0
"Phocarctos hookeri",0,0.623450905624404,2616,0.623450905624404,0
"Reithrodontomys sumichrasti",0,0.623450905624404,2616,0.623450905624404,0
"Blanfordimys bucharensis",0,0.62547664442326,2624.5,0.62547664442326,0
"Gerbillus nancillus",0,0.62547664442326,2624.5,0.62547664442326,0
"Microtus sachalinensis",0,0.62547664442326,2624.5,0.62547664442326,0
"Oecomys superans",0,0.62547664442326,2624.5,0.62547664442326,0
"Spermophilus xanthoprymnus",0,0.62547664442326,2624.5,0.62547664442326,0
"Thalpomys lasiotis",0,0.62547664442326,2624.5,0.62547664442326,0
"Tupaia picta",0,0.62547664442326,2624.5,0.62547664442326,0
"Blarinomys breviceps",0,0.627502383222116,2633,0.627502383222116,0
"Chionomys roberti",0,0.627502383222116,2633,0.627502383222116,0
"Marmota sibirica",0,0.627502383222116,2633,0.627502383222116,0
"Oligoryzomys microtis",0,0.627502383222116,2633,0.627502383222116,0
"Oxymycterus quaestor",0,0.627502383222116,2633,0.627502383222116,0
"Rhipidomys venezuelae",0,0.627502383222116,2633,0.627502383222116,0
"Suncus madagascariensis",0,0.627502383222116,2633,0.627502383222116,0
"Tragulus williamsoni",0,0.627502383222116,2633,0.627502383222116,0
"Microtus mujanensis",0,0.627502383222116,2633,0.627502383222116,0
"Ammodorcas clarkei",0,0.629170638703527,2640,0.629170638703527,0
"Babyrousa togeanensis",0,0.629170638703527,2640,0.629170638703527,0
"Gazella spekei",0,0.629170638703527,2640,0.629170638703527,0
"Microtus richardsoni",0,0.629170638703527,2640,0.629170638703527,0
"Phenacomys ungava",0,0.629170638703527,2640,0.629170638703527,0
"Bibimys labiosus",0,0.630958055290753,2647.5,0.630958055290753,0
"Crocidura somalica",0,0.630958055290753,2647.5,0.630958055290753,0
"Dremomys everetti",0,0.630958055290753,2647.5,0.630958055290753,0
"Graphiurus platyops",0,0.630958055290753,2647.5,0.630958055290753,0
"Neodon forresti",0,0.630958055290753,2647.5,0.630958055290753,0
"Ochotona pusilla",0,0.630958055290753,2647.5,0.630958055290753,0
"Phyllotis xanthopygus",0,0.630958055290753,2647.5,0.630958055290753,0
"Cryptotis orophila",0,0.632626310772164,2654.5,0.632626310772164,0
"Microtus townsendii",0,0.632626310772164,2654.5,0.632626310772164,0
"Necromys lasiurus",0,0.632626310772164,2654.5,0.632626310772164,0
"Rhynchocyon cirnei",0,0.632626310772164,2654.5,0.632626310772164,0
"Gerbillus cheesmani",0,0.633698760724499,2659,0.633698760724499,0
"Hyperacrius fertilis",0,0.633698760724499,2659,0.633698760724499,0
"Paracrocidura maxima",0,0.633698760724499,2659,0.633698760724499,0
"Ruwenzorisorex suncoides",0,0.633698760724499,2659,0.633698760724499,0
"Dendrohyrax arboreus",0,0.635486177311725,2666.5,0.635486177311725,0
"Mesocricetus raddei",0,0.635486177311725,2666.5,0.635486177311725,0
"Mesomys hispidus",0,0.635486177311725,2666.5,0.635486177311725,0
"Microtus chrotorrhinus",0,0.635486177311725,2666.5,0.635486177311725,0
"Pronolagus randensis",0,0.635486177311725,2666.5,0.635486177311725,0
"Pygeretmus platyurus",0,0.635486177311725,2666.5,0.635486177311725,0
"Semnopithecus hector",0,0.635486177311725,2666.5,0.635486177311725,0
"Thomasomys caudivarius",0,0.635486177311725,2666.5,0.635486177311725,0
"Zenkerella insignis",0,0.635486177311725,2666.5,0.635486177311725,0
"Galidictis grandidieri",0,0.637631077216397,2675.5,0.637631077216397,0
"Juliomys pictipes",0,0.637631077216397,2675.5,0.637631077216397,0
"Lontra felina",0,0.637631077216397,2675.5,0.637631077216397,0
"Neotomys ebriosus",0,0.637631077216397,2675.5,0.637631077216397,0
"Rhipidomys wetzeli",0,0.637631077216397,2675.5,0.637631077216397,0
"Sigmodon toltecus",0,0.637631077216397,2675.5,0.637631077216397,0
"Sorex jacksoni",0,0.637631077216397,2675.5,0.637631077216397,0
"Volemys millicens",0,0.637631077216397,2675.5,0.637631077216397,0
"Abrothrix andinus",0,0.639299332697807,2682.5,0.639299332697807,0
"Alticola roylei",0,0.639299332697807,2682.5,0.639299332697807,0
"Auliscomys sublimis",0,0.639299332697807,2682.5,0.639299332697807,0
"Crocidura smithii",0,0.639299332697807,2682.5,0.639299332697807,0
"Funisciurus bayonii",0,0.639299332697807,2682.5,0.639299332697807,0
"Otolemur garnettii",0,0.639299332697807,2682.5,0.639299332697807,0
"Crocidura zarudnyi",0,0.640490943755958,2687.5,0.640490943755958,0
"Oryzomys gorgasi",0,0.640490943755958,2687.5,0.640490943755958,0
"Peromyscus melanotis",0,0.640490943755958,2687.5,0.640490943755958,0
"Allactaga hotsoni",0,0.642397521448999,2695.5,0.642397521448999,0
"Gerbillus pyramidum",0,0.642397521448999,2695.5,0.642397521448999,0
"Microtus tatricus",0,0.642397521448999,2695.5,0.642397521448999,0
"Microtus xanthognathus",0,0.642397521448999,2695.5,0.642397521448999,0
"Nectomys palmipes",0,0.642397521448999,2695.5,0.642397521448999,0
"Oligoryzomys andinus",0,0.642397521448999,2695.5,0.642397521448999,0
"Oxymycterus nasutus",0,0.642397521448999,2695.5,0.642397521448999,0
"Proedromys bedfordi",0,0.642397521448999,2695.5,0.642397521448999,0
"Sigmodon peruanus",0,0.642397521448999,2695.5,0.642397521448999,0
"Suncus hosei",0,0.642397521448999,2695.5,0.642397521448999,0
"Tragelaphus buxtoni",0,0.642397521448999,2695.5,0.642397521448999,0
"Tupaia longipes",0,0.642397521448999,2695.5,0.642397521448999,0
"Callosciurus orestes",0,0.645257387988561,2707.5,0.645257387988561,0
"Calomys laucha",0,0.645257387988561,2707.5,0.645257387988561,0
"Gerbillus famulus",0,0.645257387988561,2707.5,0.645257387988561,0
"Marmota caudata",0,0.645257387988561,2707.5,0.645257387988561,0
"Myodes rex",0,0.645257387988561,2707.5,0.645257387988561,0
"Oligoryzomys fornesi",0,0.645257387988561,2707.5,0.645257387988561,0
"Oxymycterus inca",0,0.645257387988561,2707.5,0.645257387988561,0
"Sciurus anomalus",0,0.645257387988561,2707.5,0.645257387988561,0
"Sorex arcticus",0,0.645257387988561,2707.5,0.645257387988561,0
"Calomyscus bailwardi",0,0.647878932316492,2718.5,0.647878932316492,0
